REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024/09/05 13:45:00,5143.54,-0.75,TRADE
NSW1,2024/09/05 13:50:00,5143.54,-0.75,TRADE
NSW1,2024/09/05 13:55:00,5143.54,71.75,TRADE
NSW1,2024/09/05 14:00:00,5143.54,71.75,TRADE
NSW1,2024/09/05 14:05:00,5143.54,68.92,TRADE
NSW1,2024/09/05 14:10:00,5143.54,68.92,TRADE
NSW1,2024/09/05 14:15:00,5199.87,68.92,TRADE
NSW1,2024/09/05 14:20:00,5323.44,68.92,TRADE
NSW1,2024/09/05 14:25:00,5396.07,68.92,TRADE
NSW1,2024/09/05 14:30:00,5604.37,68.92,TRADE
NSW1,2024/09/05 14:35:00,5738.65,76.26,TRADE
NSW1,2024/09/05 14:40:00,5685.46,45.43,TRADE
NSW1,2024/09/05 14:45:00,5699.18,76.26,TRADE
NSW1,2024/09/05 14:50:00,5721.93,76.26,TRADE
NSW1,2024/09/05 14:55:00,5773.14,76.26,TRADE
NSW1,2024/09/05 15:00:00,5857.72,76.26,TRADE
NSW1,2024/09/05 15:05:00,5820.62,77.12,TRADE
NSW1,2024/09/05 15:10:00,5980.38,77.12,TRADE
NSW1,2024/09/05 15:15:00,6146.74,-37.39,TRADE
NSW1,2024/09/05 15:20:00,6259.2,-20.87,TRADE
NSW1,2024/09/05 15:25:00,6204.61,-22.69,TRADE
NSW1,2024/09/05 15:30:00,6350.27,-19.60,TRADE
NSW1,2024/09/05 15:35:00,6470.57,-21.99,TRADE
NSW1,2024/09/05 15:40:00,6606.8,-22.32,TRADE
NSW1,2024/09/05 15:45:00,6681.02,-20.40,TRADE
NSW1,2024/09/05 15:50:00,6742.35,-0.49,TRADE
NSW1,2024/09/05 15:55:00,6884.36,-2.37,TRADE
NSW1,2024/09/05 16:00:00,6966.04,-0.99,TRADE
NSW1,2024/09/05 16:05:00,7053.1,-9.50,TRADE
NSW1,2024/09/05 16:10:00,7123.69,-0.75,TRADE
NSW1,2024/09/05 16:15:00,7298.53,-11.61,TRADE
NSW1,2024/09/05 16:20:00,7326.23,-2.37,TRADE
NSW1,2024/09/05 16:25:00,7438.22,-0.39,TRADE
NSW1,2024/09/05 16:30:00,7556.9,35.22,TRADE
NSW1,2024/09/05 16:35:00,7582.35,-0.51,TRADE
NSW1,2024/09/05 16:40:00,7655.78,10.18,TRADE
NSW1,2024/09/05 16:45:00,7727.77,33.25,TRADE
NSW1,2024/09/05 16:50:00,7844.37,43.41,TRADE
NSW1,2024/09/05 16:55:00,7931.06,61.73,TRADE
NSW1,2024/09/05 17:00:00,7930.12,69.99,TRADE
NSW1,2024/09/05 17:05:00,7988,57.01,TRADE
NSW1,2024/09/05 17:10:00,8070.45,53.24,TRADE
NSW1,2024/09/05 17:15:00,8174.17,57.01,TRADE
NSW1,2024/09/05 17:20:00,8275.64,72.82,TRADE
NSW1,2024/09/05 17:25:00,8305.99,85.38,TRADE
NSW1,2024/09/05 17:30:00,8406.3,87.50,TRADE
NSW1,2024/09/05 17:35:00,8463.82,90.69,TRADE
NSW1,2024/09/05 17:40:00,8449.32,85.86,TRADE
NSW1,2024/09/05 17:45:00,8610.52,130,TRADE
NSW1,2024/09/05 17:50:00,8638,100,TRADE
NSW1,2024/09/05 17:55:00,8729.31,100,TRADE
NSW1,2024/09/05 18:00:00,8735.92,96.83,TRADE
NSW1,2024/09/05 18:05:00,8711.29,88.31,TRADE
NSW1,2024/09/05 18:10:00,8721.09,86.59,TRADE
NSW1,2024/09/05 18:15:00,8738.26,85.10,TRADE
NSW1,2024/09/05 18:20:00,8877.52,88.71,TRADE
NSW1,2024/09/05 18:25:00,8845.86,102.32,TRADE
NSW1,2024/09/05 18:30:00,8887.16,98.92,TRADE
NSW1,2024/09/05 18:35:00,8898.82,100,TRADE
NSW1,2024/09/05 18:40:00,8866.6,91.20,TRADE
NSW1,2024/09/05 18:45:00,8843.02,85.15,TRADE
NSW1,2024/09/05 18:50:00,8721.43,86.61,TRADE
NSW1,2024/09/05 18:55:00,8683.94,85.92,TRADE
NSW1,2024/09/05 19:00:00,8703.34,85.94,TRADE
NSW1,2024/09/05 19:05:00,8671.05,85.86,TRADE
NSW1,2024/09/05 19:10:00,8611,84.55,TRADE
NSW1,2024/09/05 19:15:00,8614.22,84.46,TRADE
NSW1,2024/09/05 19:20:00,8588.02,82.42,TRADE
NSW1,2024/09/05 19:25:00,8525.71,71.81,TRADE
NSW1,2024/09/05 19:30:00,8507.9,76,TRADE
NSW1,2024/09/05 19:35:00,8463.12,85.89,TRADE
NSW1,2024/09/05 19:40:00,8429.17,83.98,TRADE
NSW1,2024/09/05 19:45:00,8480.7,89.93,TRADE
NSW1,2024/09/05 19:50:00,8460.25,80.74,TRADE
NSW1,2024/09/05 19:55:00,8377.77,76,TRADE
NSW1,2024/09/05 20:00:00,8374.35,80.13,TRADE
NSW1,2024/09/05 20:05:00,8375.28,76,TRADE
NSW1,2024/09/05 20:10:00,8383.93,76,TRADE
NSW1,2024/09/05 20:15:00,8349.32,76,TRADE
NSW1,2024/09/05 20:20:00,8328.24,69.99,TRADE
NSW1,2024/09/05 20:25:00,8361.69,74.25,TRADE
NSW1,2024/09/05 20:30:00,8322.92,69.99,TRADE
NSW1,2024/09/05 20:35:00,8247.57,69.99,TRADE
NSW1,2024/09/05 20:40:00,8270.26,69.99,TRADE
NSW1,2024/09/05 20:45:00,8139.95,69.99,TRADE
NSW1,2024/09/05 20:50:00,8192.83,57,TRADE
NSW1,2024/09/05 20:55:00,8132.6,57,TRADE
NSW1,2024/09/05 21:00:00,8100.71,65,TRADE
NSW1,2024/09/05 21:05:00,8018.84,65,TRADE
NSW1,2024/09/05 21:10:00,8051.4,69.99,TRADE
NSW1,2024/09/05 21:15:00,8010.45,69.99,TRADE
NSW1,2024/09/05 21:20:00,7965.12,56.89,TRADE
NSW1,2024/09/05 21:25:00,7899.13,65,TRADE
NSW1,2024/09/05 21:30:00,7721.78,52.17,TRADE
NSW1,2024/09/05 21:35:00,7714.92,56.89,TRADE
NSW1,2024/09/05 21:40:00,7725.13,65,TRADE
NSW1,2024/09/05 21:45:00,7702.43,57,TRADE
NSW1,2024/09/05 21:50:00,7659.93,69.99,TRADE
NSW1,2024/09/05 21:55:00,7619.39,42.99,TRADE
NSW1,2024/09/05 22:00:00,7617.73,43.27,TRADE
NSW1,2024/09/05 22:05:00,7560.72,69.99,TRADE
NSW1,2024/09/05 22:10:00,7725.58,69.99,TRADE
NSW1,2024/09/05 22:15:00,7709.03,69.99,TRADE
NSW1,2024/09/05 22:20:00,7639.04,69.99,TRADE
NSW1,2024/09/05 22:25:00,7685.33,69.99,TRADE
NSW1,2024/09/05 22:30:00,7594.27,69.99,TRADE
NSW1,2024/09/05 22:35:00,7606.12,79.73,TRADE
NSW1,2024/09/05 22:40:00,7655.41,87.50,TRADE
NSW1,2024/09/05 22:45:00,7541.52,76.72,TRADE
NSW1,2024/09/05 22:50:00,7496.6,76,TRADE
NSW1,2024/09/05 22:55:00,7541.02,76.72,TRADE
NSW1,2024/09/05 23:00:00,7483.81,74.16,TRADE
NSW1,2024/09/05 23:05:00,7469.93,76.72,TRADE
NSW1,2024/09/05 23:10:00,7383.48,76.72,TRADE
NSW1,2024/09/05 23:15:00,7324.28,73.83,TRADE
NSW1,2024/09/05 23:20:00,7353.63,74.30,TRADE
NSW1,2024/09/05 23:25:00,7359.8,69.99,TRADE
NSW1,2024/09/05 23:30:00,7338.07,69.99,TRADE
NSW1,2024/09/05 23:35:00,7236.28,68.71,TRADE
NSW1,2024/09/05 23:40:00,7268.18,75.80,TRADE
NSW1,2024/09/05 23:45:00,7287.75,75.80,TRADE
NSW1,2024/09/05 23:50:00,7239.97,75.80,TRADE
NSW1,2024/09/05 23:55:00,7203.72,56.98,TRADE
NSW1,2024/09/06 00:00:00,7194.96,69.99,TRADE
NSW1,2024/09/06 00:05:00,7111.59,69.99,TRADE
NSW1,2024/09/06 00:10:00,7157.15,69.99,TRADE
NSW1,2024/09/06 00:15:00,7110.31,75.46,TRADE
NSW1,2024/09/06 00:20:00,7139.95,75.80,TRADE
NSW1,2024/09/06 00:25:00,7117.97,75.80,TRADE
NSW1,2024/09/06 00:30:00,7106.04,57,TRADE
NSW1,2024/09/06 00:35:00,7007.91,57,TRADE
NSW1,2024/09/06 00:40:00,7058.95,57,TRADE
NSW1,2024/09/06 00:45:00,7075.51,57,TRADE
NSW1,2024/09/06 00:50:00,6964.95,56.98,TRADE
NSW1,2024/09/06 00:55:00,6980.96,57,TRADE
NSW1,2024/09/06 01:00:00,6950.36,56.98,TRADE
NSW1,2024/09/06 01:05:00,6889.31,57,TRADE
NSW1,2024/09/06 01:10:00,6956.09,76.72,TRADE
NSW1,2024/09/06 01:15:00,6947.07,57,TRADE
NSW1,2024/09/06 01:20:00,6857.5,57,TRADE
NSW1,2024/09/06 01:25:00,6708.75,56.56,TRADE
NSW1,2024/09/06 01:30:00,6711.98,56.98,TRADE
NSW1,2024/09/06 01:35:00,6718.28,57,TRADE
NSW1,2024/09/06 01:40:00,6743.14,57,TRADE
NSW1,2024/09/06 01:45:00,6684.16,57,TRADE
NSW1,2024/09/06 01:50:00,6599,56.98,TRADE
NSW1,2024/09/06 01:55:00,6536.43,56.98,TRADE
NSW1,2024/09/06 02:00:00,6527.42,57,TRADE
NSW1,2024/09/06 02:05:00,6522.31,57.25,TRADE
NSW1,2024/09/06 02:10:00,6591.61,57,TRADE
NSW1,2024/09/06 02:15:00,6528.45,57,TRADE
NSW1,2024/09/06 02:20:00,6496.07,57,TRADE
NSW1,2024/09/06 02:25:00,6474.05,57,TRADE
NSW1,2024/09/06 02:30:00,6444.38,57,TRADE
NSW1,2024/09/06 02:35:00,6321.48,56.98,TRADE
NSW1,2024/09/06 02:40:00,6301.62,56.98,TRADE
NSW1,2024/09/06 02:45:00,6300.51,56.98,TRADE
NSW1,2024/09/06 02:50:00,6279.05,56.98,TRADE
NSW1,2024/09/06 02:55:00,6305.63,56.98,TRADE
NSW1,2024/09/06 03:00:00,6246.29,57,TRADE
NSW1,2024/09/06 03:05:00,6258.23,56.98,TRADE
NSW1,2024/09/06 03:10:00,6211.98,56.98,TRADE
NSW1,2024/09/06 03:15:00,6205.61,56.98,TRADE
NSW1,2024/09/06 03:20:00,6219.26,57,TRADE
NSW1,2024/09/06 03:25:00,6113.48,45.67,TRADE
NSW1,2024/09/06 03:30:00,6095.25,47.59,TRADE
NSW1,2024/09/06 03:35:00,6125.99,56.98,TRADE
NSW1,2024/09/06 03:40:00,6127.61,56.98,TRADE
NSW1,2024/09/06 03:45:00,6183.46,56.98,TRADE
NSW1,2024/09/06 03:50:00,6134.27,56.98,TRADE
NSW1,2024/09/06 03:55:00,6190.77,56.98,TRADE
NSW1,2024/09/06 04:00:00,6128.86,56.09,TRADE
NSW1,2024/09/06 04:05:00,6185.89,55.79,TRADE
NSW1,2024/09/06 04:10:00,6090.26,45.10,TRADE
NSW1,2024/09/06 04:15:00,6121.84,44.77,TRADE
NSW1,2024/09/06 04:20:00,6091.76,44.49,TRADE
NSW1,2024/09/06 04:25:00,6163.16,55.48,TRADE
NSW1,2024/09/06 04:30:00,6185.67,55.98,TRADE
NSW1,2024/09/06 04:35:00,6221.01,44.88,TRADE
NSW1,2024/09/06 04:40:00,6202.11,44.12,TRADE
NSW1,2024/09/06 04:45:00,6213.38,43.84,TRADE
NSW1,2024/09/06 04:50:00,6276.01,44.08,TRADE
NSW1,2024/09/06 04:55:00,6378.38,55.65,TRADE
NSW1,2024/09/06 05:00:00,6283.36,44.04,TRADE
NSW1,2024/09/06 05:05:00,6319.74,43.78,TRADE
NSW1,2024/09/06 05:10:00,6425.32,44.26,TRADE
NSW1,2024/09/06 05:15:00,6416.76,54.70,TRADE
NSW1,2024/09/06 05:20:00,6485.04,56.98,TRADE
NSW1,2024/09/06 05:25:00,6523.27,57,TRADE
NSW1,2024/09/06 05:30:00,6615.36,65,TRADE
NSW1,2024/09/06 05:35:00,6667.14,57,TRADE
NSW1,2024/09/06 05:40:00,6711.21,57,TRADE
NSW1,2024/09/06 05:45:00,6790.8,58.78,TRADE
NSW1,2024/09/06 05:50:00,6825.76,57,TRADE
NSW1,2024/09/06 05:55:00,6822.07,57,TRADE
NSW1,2024/09/06 06:00:00,6843.41,59.25,TRADE
NSW1,2024/09/06 06:05:00,6890.31,56.98,TRADE
NSW1,2024/09/06 06:10:00,7059.49,69.99,TRADE
NSW1,2024/09/06 06:15:00,7172.13,65,TRADE
NSW1,2024/09/06 06:20:00,7304.71,69.77,TRADE
NSW1,2024/09/06 06:25:00,7252.95,65,TRADE
NSW1,2024/09/06 06:30:00,7333.05,65,TRADE
NSW1,2024/09/06 06:35:00,7374.11,65,TRADE
NSW1,2024/09/06 06:40:00,7387.08,48.88,TRADE
NSW1,2024/09/06 06:45:00,7329.07,65.20,TRADE
NSW1,2024/09/06 06:50:00,7275.26,0.31,TRADE
NSW1,2024/09/06 06:55:00,7252.64,0.02,TRADE
NSW1,2024/09/06 07:00:00,7165.43,35.88,TRADE
NSW1,2024/09/06 07:05:00,7224.67,0,TRADE
NSW1,2024/09/06 07:10:00,7173.59,0,TRADE
NSW1,2024/09/06 07:15:00,7229.76,0,TRADE
NSW1,2024/09/06 07:20:00,7301.74,0,TRADE
NSW1,2024/09/06 07:25:00,7192.94,-0.01,TRADE
NSW1,2024/09/06 07:30:00,7207.44,-0.04,TRADE
NSW1,2024/09/06 07:35:00,7096.44,-10.59,TRADE
NSW1,2024/09/06 07:40:00,7022.19,-20.09,TRADE
NSW1,2024/09/06 07:45:00,6871.82,-19.86,TRADE
NSW1,2024/09/06 07:50:00,6879.39,-30.26,TRADE
NSW1,2024/09/06 07:55:00,6823.61,-29.99,TRADE
NSW1,2024/09/06 08:00:00,6674.31,-32.44,TRADE
NSW1,2024/09/06 08:05:00,6655.89,-29.90,TRADE
NSW1,2024/09/06 08:10:00,6589.24,-20.94,TRADE
NSW1,2024/09/06 08:15:00,6506.46,-4.49,TRADE
NSW1,2024/09/06 08:20:00,6344.63,-21.28,TRADE
NSW1,2024/09/06 08:25:00,6227.61,-28.37,TRADE
NSW1,2024/09/06 08:30:00,6196.17,-21.93,TRADE
NSW1,2024/09/06 08:35:00,6015.09,-39.79,TRADE
NSW1,2024/09/06 08:40:00,6048.75,-2.13,TRADE
NSW1,2024/09/06 08:45:00,6003.18,-29.60,TRADE
NSW1,2024/09/06 08:50:00,5877.67,-39.18,TRADE
NSW1,2024/09/06 08:55:00,5809.33,-38.98,TRADE
NSW1,2024/09/06 09:00:00,5665.64,-38.31,TRADE
NSW1,2024/09/06 09:05:00,5627.21,-38.56,TRADE
NSW1,2024/09/06 09:10:00,5686.41,-39.62,TRADE
NSW1,2024/09/06 09:15:00,5583.59,-39.43,TRADE
NSW1,2024/09/06 09:20:00,5499.05,-39.52,TRADE
NSW1,2024/09/06 09:25:00,5391,-38.81,TRADE
NSW1,2024/09/06 09:30:00,5297.64,-44.99,TRADE
NSW1,2024/09/06 09:35:00,5259.56,-44.99,TRADE
NSW1,2024/09/06 09:40:00,5204.77,-39.39,TRADE
NSW1,2024/09/06 09:45:00,5157.3,-39.17,TRADE
NSW1,2024/09/06 09:50:00,5065.3,-44.99,TRADE
NSW1,2024/09/06 09:55:00,5057.84,-44.99,TRADE
NSW1,2024/09/06 10:00:00,4880.62,-45.02,TRADE
NSW1,2024/09/06 10:05:00,4801.63,-45.02,TRADE
NSW1,2024/09/06 10:10:00,4838.72,-45.02,TRADE
NSW1,2024/09/06 10:15:00,4752.89,-45.02,TRADE
NSW1,2024/09/06 10:20:00,4708.88,-45.02,TRADE
NSW1,2024/09/06 10:25:00,4799.18,-45,TRADE
NSW1,2024/09/06 10:30:00,4758.15,-45.02,TRADE
NSW1,2024/09/06 10:35:00,4689.54,-45.02,TRADE
NSW1,2024/09/06 10:40:00,4668.52,-45.02,TRADE
NSW1,2024/09/06 10:45:00,4568.33,-46.90,TRADE
NSW1,2024/09/06 10:50:00,4489.75,-53.22,TRADE
NSW1,2024/09/06 10:55:00,4545.04,-46.40,TRADE
NSW1,2024/09/06 11:00:00,4678.63,-45.01,TRADE
NSW1,2024/09/06 11:05:00,4662.92,-45.01,TRADE
NSW1,2024/09/06 11:10:00,4593.81,-45.02,TRADE
NSW1,2024/09/06 11:15:00,4670.7,-45.01,TRADE
NSW1,2024/09/06 11:20:00,4648.28,-45.02,TRADE
NSW1,2024/09/06 11:25:00,4673.37,-45.01,TRADE
NSW1,2024/09/06 11:30:00,4665.52,-45.02,TRADE
NSW1,2024/09/06 11:35:00,4620.18,-45.01,TRADE
NSW1,2024/09/06 11:40:00,4465.83,-46.90,TRADE
NSW1,2024/09/06 11:45:00,4489.93,-45.70,TRADE
NSW1,2024/09/06 11:50:00,4521.13,-45.01,TRADE
NSW1,2024/09/06 11:55:00,4507.75,-45.02,TRADE
NSW1,2024/09/06 12:00:00,4553.46,-45.02,TRADE
NSW1,2024/09/06 12:05:00,4582.82,-45.67,TRADE
NSW1,2024/09/06 12:10:00,4605.23,-45.01,TRADE
NSW1,2024/09/06 12:15:00,4615.48,-45.01,TRADE
NSW1,2024/09/06 12:20:00,4615.69,-45,TRADE
NSW1,2024/09/06 12:25:00,4652.14,-45.67,TRADE
NSW1,2024/09/06 12:30:00,4610.84,-22,TRADE
NSW1,2024/09/06 12:35:00,4648.13,-45.67,TRADE
NSW1,2024/09/06 12:40:00,4743.32,-45.01,TRADE
NSW1,2024/09/06 12:45:00,4699.58,-44.33,TRADE
NSW1,2024/09/06 12:50:00,4690.02,-46.90,TRADE
NSW1,2024/09/06 12:55:00,4723.97,-22,TRADE
NSW1,2024/09/06 13:00:00,4675.98,-55.03,TRADE
NSW1,2024/09/06 13:05:00,4746.8,-46.90,TRADE
NSW1,2024/09/06 13:10:00,4760.65,-45.01,TRADE
NSW1,2024/09/06 13:15:00,4781.81,-45.01,TRADE
NSW1,2024/09/06 13:20:00,4810.6,-46.90,TRADE
NSW1,2024/09/06 13:25:00,4801.8,-45.01,TRADE
NSW1,2024/09/06 13:30:00,4864.42,-45.01,TRADE
NSW1,2024/09/06 13:35:00,4953.96,-45,TRADE
NSW1,2024/09/06 13:40:00,4933.09,-45.01,TRADE
NSW1,2024/09/06 13:45:00,4989.51,-14.79,TRADE
NSW1,2024/09/06 13:50:00,5075.81,-22,TRADE
NSW1,2024/09/06 13:55:00,5211.38,-38.08,TRADE
NSW1,2024/09/06 14:00:00,5279.85,7.28,TRADE
NSW1,2024/09/06 14:05:00,5333.38,10.01,TRADE
NSW1,2024/09/06 14:10:00,5265.08,10.01,TRADE
NSW1,2024/09/06 14:15:00,5347.05,-45.01,TRADE
NSW1,2024/09/06 14:20:00,5483.54,-45.02,TRADE
NSW1,2024/09/06 14:25:00,5487.26,-45.02,TRADE
NSW1,2024/09/06 14:30:00,5538.23,-44.99,TRADE
NSW1,2024/09/06 14:35:00,5598.96,-43.82,TRADE
NSW1,2024/09/06 14:40:00,5711.9,0.01,TRADE
NSW1,2024/09/06 14:45:00,5811.04,-39.70,TRADE
NSW1,2024/09/06 14:50:00,5895.07,-9.50,TRADE
NSW1,2024/09/06 14:55:00,6091.53,-35,TRADE
NSW1,2024/09/06 15:00:00,6053.61,-2,TRADE
NSW1,2024/09/06 15:05:00,6113.74,-9.50,TRADE
NSW1,2024/09/06 15:10:00,6310.8,-2.36,TRADE
NSW1,2024/09/06 15:15:00,6359.48,-22,TRADE
NSW1,2024/09/06 15:20:00,6415.34,0,TRADE
NSW1,2024/09/06 15:25:00,6481.66,-2,TRADE
NSW1,2024/09/06 15:30:00,6607.43,5.18,TRADE
NSW1,2024/09/06 15:35:00,6756.88,-2,TRADE
NSW1,2024/09/06 15:40:00,6807.06,-2,TRADE
NSW1,2024/09/06 15:45:00,7008.88,0.11,TRADE
NSW1,2024/09/06 15:50:00,7100.04,0.13,TRADE
NSW1,2024/09/06 15:55:00,7118.06,8.12,TRADE
NSW1,2024/09/06 16:00:00,7260.72,8.36,TRADE
NSW1,2024/09/06 16:05:00,7365.1,7.75,TRADE
NSW1,2024/09/06 16:10:00,7315.24,0.18,TRADE
NSW1,2024/09/06 16:15:00,7369.02,8.39,TRADE
NSW1,2024/09/06 16:20:00,7499.14,17.70,TRADE
NSW1,2024/09/06 16:25:00,7524.58,19.45,TRADE
NSW1,2024/09/06 16:30:00,7581.66,8.76,TRADE
NSW1,2024/09/06 16:35:00,7774.61,20.79,TRADE
NSW1,2024/09/06 16:40:00,7941.6,71.75,TRADE
NSW1,2024/09/06 16:45:00,8013.01,69.99,TRADE
NSW1,2024/09/06 16:50:00,8097.39,106.43,TRADE
NSW1,2024/09/06 16:55:00,8044.25,57,TRADE
NSW1,2024/09/06 17:00:00,8201.03,108.65,TRADE
NSW1,2024/09/06 17:05:00,8371.8,85.04,TRADE
NSW1,2024/09/06 17:10:00,8316.13,83.53,TRADE
NSW1,2024/09/06 17:15:00,8339.77,79.80,TRADE
NSW1,2024/09/06 17:20:00,8394.13,109.07,TRADE
NSW1,2024/09/06 17:25:00,8488.71,108.28,TRADE
NSW1,2024/09/06 17:30:00,8533.37,105.62,TRADE
NSW1,2024/09/06 17:35:00,8515.83,103.89,TRADE
NSW1,2024/09/06 17:40:00,8527.98,108.65,TRADE
NSW1,2024/09/06 17:45:00,8582.63,103.09,TRADE
NSW1,2024/09/06 17:50:00,8566.35,69.99,TRADE
NSW1,2024/09/06 17:55:00,8605.46,76.26,TRADE
NSW1,2024/09/06 18:00:00,8713.92,103.94,TRADE
NSW1,2024/09/06 18:05:00,8757.35,104.49,TRADE
NSW1,2024/09/06 18:10:00,8715.06,104.01,TRADE
NSW1,2024/09/06 18:15:00,8675.44,74.40,TRADE
NSW1,2024/09/06 18:20:00,8714,89.14,TRADE
NSW1,2024/09/06 18:25:00,8753.73,87.50,TRADE
NSW1,2024/09/06 18:30:00,8608.5,73.72,TRADE
NSW1,2024/09/06 18:35:00,8598.62,74.31,TRADE
NSW1,2024/09/06 18:40:00,8568.56,75.39,TRADE
NSW1,2024/09/06 18:45:00,8554.38,75.34,TRADE
NSW1,2024/09/06 18:50:00,8553.12,69.99,TRADE
NSW1,2024/09/06 18:55:00,8536.76,79.54,TRADE
NSW1,2024/09/06 19:00:00,8410.32,69.99,TRADE
NSW1,2024/09/06 19:05:00,8484.15,80.66,TRADE
NSW1,2024/09/06 19:10:00,8417.22,79.69,TRADE
NSW1,2024/09/06 19:15:00,8326.24,76,TRADE
NSW1,2024/09/06 19:20:00,8326.03,75.97,TRADE
NSW1,2024/09/06 19:25:00,8218.85,75.80,TRADE
NSW1,2024/09/06 19:30:00,8178.17,75.80,TRADE
NSW1,2024/09/06 19:35:00,8134.1,79.04,TRADE
NSW1,2024/09/06 19:40:00,8166.22,72.45,TRADE
NSW1,2024/09/06 19:45:00,8105.02,69.99,TRADE
NSW1,2024/09/06 19:50:00,8103.65,69.99,TRADE
NSW1,2024/09/06 19:55:00,8077.52,69.99,TRADE
NSW1,2024/09/06 20:00:00,8068.98,69.99,TRADE
NSW1,2024/09/06 20:05:00,8054.72,73.72,TRADE
NSW1,2024/09/06 20:10:00,8045.25,73.23,TRADE
NSW1,2024/09/06 20:15:00,8010.54,72.85,TRADE
NSW1,2024/09/06 20:20:00,7980.91,72.34,TRADE
NSW1,2024/09/06 20:25:00,7942.04,69.99,TRADE
NSW1,2024/09/06 20:30:00,7909.13,69.99,TRADE
NSW1,2024/09/06 20:35:00,7953.73,69.99,TRADE
NSW1,2024/09/06 20:40:00,7962.49,69.99,TRADE
NSW1,2024/09/06 20:45:00,7887.48,69.99,TRADE
NSW1,2024/09/06 20:50:00,7841.5,65,TRADE
NSW1,2024/09/06 20:55:00,7853.56,65,TRADE
NSW1,2024/09/06 21:00:00,7728.81,57,TRADE
NSW1,2024/09/06 21:05:00,7636.58,63.05,TRADE
NSW1,2024/09/06 21:10:00,7664.42,65,TRADE
NSW1,2024/09/06 21:15:00,7702.64,69.99,TRADE
NSW1,2024/09/06 21:20:00,7648.45,57,TRADE
NSW1,2024/09/06 21:25:00,7692.82,63.71,TRADE
NSW1,2024/09/06 21:30:00,7604.05,57,TRADE
NSW1,2024/09/06 21:35:00,7541.34,65,TRADE
NSW1,2024/09/06 21:40:00,7571.02,63.36,TRADE
NSW1,2024/09/06 21:45:00,7534.22,69.99,TRADE
NSW1,2024/09/06 21:50:00,7562.42,69.99,TRADE
NSW1,2024/09/06 21:55:00,7462.86,65,TRADE
NSW1,2024/09/06 22:00:00,7449.98,69.99,TRADE
NSW1,2024/09/06 22:05:00,7402.3,69.99,TRADE
NSW1,2024/09/06 22:10:00,7492.12,73.51,TRADE
NSW1,2024/09/06 22:15:00,7625.44,78.36,TRADE
NSW1,2024/09/06 22:20:00,7523.45,72.56,TRADE
NSW1,2024/09/06 22:25:00,7481.05,69.99,TRADE
NSW1,2024/09/06 22:30:00,7418.3,69.99,TRADE
NSW1,2024/09/06 22:35:00,7501.06,73.18,TRADE
NSW1,2024/09/06 22:40:00,7419.18,68.59,TRADE
NSW1,2024/09/06 22:45:00,7370.04,69.99,TRADE
NSW1,2024/09/06 22:50:00,7327.86,56.98,TRADE
NSW1,2024/09/06 22:55:00,7273.77,68.19,TRADE
NSW1,2024/09/06 23:00:00,7357.77,69.99,TRADE
NSW1,2024/09/06 23:05:00,7360.73,69.99,TRADE
NSW1,2024/09/06 23:10:00,7365.89,75.80,TRADE
NSW1,2024/09/06 23:15:00,7318.19,76.72,TRADE
NSW1,2024/09/06 23:20:00,7332.85,76.72,TRADE
NSW1,2024/09/06 23:25:00,7370.75,76,TRADE
NSW1,2024/09/06 23:30:00,7337.34,75.80,TRADE
NSW1,2024/09/06 23:35:00,7305.11,81.86,TRADE
NSW1,2024/09/06 23:40:00,7229.49,76,TRADE
NSW1,2024/09/06 23:45:00,7204.27,76.72,TRADE
NSW1,2024/09/06 23:50:00,7232.43,76.72,TRADE
NSW1,2024/09/06 23:55:00,7208.16,75.14,TRADE
NSW1,2024/09/07 00:00:00,7113.88,74.67,TRADE
NSW1,2024/09/07 00:05:00,7176.56,81.27,TRADE
NSW1,2024/09/07 00:10:00,7103.76,73.30,TRADE
NSW1,2024/09/07 00:15:00,7135.96,74.36,TRADE
NSW1,2024/09/07 00:20:00,7163.54,76,TRADE
NSW1,2024/09/07 00:25:00,7159.95,75.80,TRADE
NSW1,2024/09/07 00:30:00,7041.79,74.59,TRADE
NSW1,2024/09/07 00:35:00,6988.58,74.62,TRADE
NSW1,2024/09/07 00:40:00,6906.67,75.16,TRADE
NSW1,2024/09/07 00:45:00,6871.44,69.99,TRADE
NSW1,2024/09/07 00:50:00,6853.52,65,TRADE
NSW1,2024/09/07 00:55:00,6875.3,69.99,TRADE
NSW1,2024/09/07 01:00:00,6803.25,69.99,TRADE
NSW1,2024/09/07 01:05:00,6832.47,69.99,TRADE
NSW1,2024/09/07 01:10:00,6846.17,75.80,TRADE
NSW1,2024/09/07 01:15:00,6857.96,75.80,TRADE
NSW1,2024/09/07 01:20:00,6804.03,69.97,TRADE
NSW1,2024/09/07 01:25:00,6680.31,56.89,TRADE
NSW1,2024/09/07 01:30:00,6669.35,64.40,TRADE
NSW1,2024/09/07 01:35:00,6672.58,56.98,TRADE
NSW1,2024/09/07 01:40:00,6613.64,57,TRADE
NSW1,2024/09/07 01:45:00,6575.32,57,TRADE
NSW1,2024/09/07 01:50:00,6597.74,56.98,TRADE
NSW1,2024/09/07 01:55:00,6533.65,56.98,TRADE
NSW1,2024/09/07 02:00:00,6490.55,56.89,TRADE
NSW1,2024/09/07 02:05:00,6368.28,43.58,TRADE
NSW1,2024/09/07 02:10:00,6371.06,56.89,TRADE
