date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,precipitation_CZ,precipitation_DE,precipitation_HU,precipitation_RO,precipitation_SK,electricity_daily_average_CZ,irradiance_CZ,irradiance_DE,irradiance_HU,irradiance_RO,irradiance_SK,electricity_demand_CZ,electricity_demand_DE,electricity_demand_HU,electricity_demand_RO,electricity_demand_SK
29/11/2020,-4.69,-2.70,-4.42,-8.51,-5.68,0.000102292043694626,2.7431441696318e-05,0.000187639485626924,0.00028140472828521,1.03700897698077e-05,1216.10,45.8443585544124,41.3964365627238,61.7132701360416,67.5642334782032,58.8310030573945,-2709026.1,-375814.7,165988.1,91498.1,-21846.8
30/11/2020,-6.29,-4.23,-5.01,-6.87,-5.18,1.00928936707148e-05,2.42772731331705e-05,2.56880267202663e-05,0.00050094917922574,1.07427110595971e-05,1490.81,50.3914313220479,45.7043007857534,59.3662618094846,57.4071061511068,56.4000328594102,-2674741.7,14822,183576.7,100730.9,-13553.2
01/12/2020,-6.47,-4.63,-4.55,-7.02,-5.07,2.16479913130434e-05,0.000546782881942208,5.99226864266154e-05,0.000524887115003037,1.99308976935538e-05,1585.31,53.5783438050408,41.071373278341,40.5498515736526,57.2308095846151,49.2517241410148,-2667561.4,91415.1,189836.9,104970.7,-11947.6
02/12/2020,-4.11,-1.74,-2.56,-7.00,-2.87,0.00010021129848346,0.00011385566132114,1.66984083444932e-05,2.20157267838078e-05,4.86368345885443e-06,1858.23,37.0599738261532,29.9043515407304,56.1295701729822,73.9993001381846,44.7582986423942,-2667739.7,80549,189482.4,116724.1,-12331.3
03/12/2020,-4.38,-1.30,-3.83,-8.00,-5.61,9.67281096227958e-07,0.00631523636231476,7.3325406786106e-06,7.81424271405195e-06,5.54767616155674e-06,1997.90,53.189366266108,34.6302740700074,62.3041954358879,75.7514803904467,61.5278604242892,-2667096.7,76472.4,191126.5,117916.6,-11913.8
04/12/2020,-3.47,5.34,-5.48,-8.86,-6.36,0.0107202942888984,0.00838049293395028,0.00151148906761268,4.07326472286148e-05,0.00267727140794678,1677.56,17.6648739254403,10.0944261392544,56.8779601200987,74.5358648018456,53.1077829065954,-2669048,-33755.8,193513.1,117938,-11850.3
05/12/2020,2.29,8.00,-2.47,-7.15,-4.72,0.00289410472549479,0.00470153494864498,0.00134056184394465,0.000462764392679823,0.00440451051890638,1279.90,11.906130815908,11.0804081413229,26.3852963230815,55.4086598448003,16.5237145387843,-2700479.3,-350365.6,185288.8,106040.4,-18521.5
06/12/2020,4.63,9.51,2.57,-0.68,-0.25,0.000558722681626701,0.0031142613317592,0.0013399285370245,0.000249574812031699,0.000378472306572677,1134.61,26.7641092028499,20.0051490803117,22.5726237576293,41.4728060009532,28.8342900419122,-2710716.9,-523193.5,172353,90646.8,-23033.1
07/12/2020,6.03,9.02,7.07,2.79,4.06,0.000486056154027446,0.00803683307215525,0.000100445282291157,7.59206461207918e-05,0.000202985337496239,1440.62,31.1537836754301,17.3835848983719,40.9952413217557,58.6461829149931,17.5262576294756,-2683995.4,-215987.3,176007.3,109011.6,-15479.2
08/12/2020,4.91,5.72,7.82,4.31,4.80,0.00951609204595443,0.00387121298872968,0.00290113726765139,0.00058557446853376,0.00422530513922197,1777.85,26.7110458276174,18.4193745341317,34.5188121638226,47.2695644020929,25.6872373064551,-2681435.3,-172223.1,171843.8,109842.9,-14376.6
09/12/2020,2.66,4.57,3.92,2.47,1.54,0.000376031096694687,0.00106715370544951,0.000224838438606186,0.000144799766987774,0.000153428508620924,2115.61,33.6693911091096,25.9550415546156,41.6872255323824,49.5427053107612,38.4058780267821,-2681327.6,-170496.5,169636.3,111963.2,-13663
10/12/2020,1.92,4.68,4.21,2.11,1.42,0.000529428435822434,0.00187186908659284,0.000961914530869313,0.000316142434623072,0.00204342688203847,1969.61,21.9144841068246,21.8121708098522,35.9449827681328,48.1688597419872,13.1235834708688,-2681509.4,-178854.1,167748.5,112408.4,-13404.7
11/12/2020,3.60,8.35,4.95,2.08,1.89,0.00589226169766874,0.0110699737436865,0.000300753252454399,0.000177357376411359,0.00116021980815828,1456.39,18.0412581335801,7.6188768307852,30.7345559321311,41.4182931047158,31.1078955406721,-2684624.4,-251705.2,164238.4,111316.3,-14223.9
12/12/2020,5.44,6.35,5.85,2.39,3.64,0.000772694441165502,0.00213301179201864,0.00498009353665506,0.0013689307739754,0.00272059220089803,1187.23,28.9668833759527,17.7847248175535,25.0860038197621,37.2789558697455,29.401984377967,-2711400.7,-468037.5,154428.8,98253,-21738.3
13/12/2020,3.16,4.22,4.00,2.11,1.91,0.000707212939621485,0.00287391398376546,0.00104743182948911,0.000348610717707561,0.00148070281723523,1133.84,35.1974812914014,17.4882105142451,36.6431561224057,60.0054250551604,27.2134724933117,-2714910.3,-565054.6,147197.2,87269.6,-23722.6
14/12/2020,2.31,3.34,3.06,2.40,0.66,0.000411500931791541,0.000727053415169691,0.000804582417822824,0.00217614145254692,0.000105096508182424,1298.68,27.0080201716992,22.890016478361,40.7667390873305,26.3871389716631,35.7960758928893,-2686431.7,-240109.9,159914.4,108429.7,-14749.4
15/12/2020,0.80,1.18,0.88,1.36,-0.29,0.000216225903047755,0.000151985274161343,0.000128875577371259,0.00111565337378895,0.000115853736640425,1533.88,27.9528967070597,30.3653954095556,43.0541088111862,30.9136040475463,44.2080353800693,-2684072.6,-180072.8,163384.7,111341.7,-13985.8
16/12/2020,-3.74,-2.25,-2.42,-2.21,-4.18,3.33478405195501e-05,4.31950015663687e-06,3.05649774376201e-05,0.000512871809474198,4.06050714522191e-05,1682.64,45.9054078300934,40.6349099115745,50.8185757537572,46.2788805022232,49.2913726492184,-2678868.1,-122941.2,168709,114515.9,-12919.9
17/12/2020,-5.61,-2.92,-5.02,-5.33,-5.83,2.75249033643752e-05,1.13771088308238e-05,5.18561204870285e-06,3.24926369212673e-05,3.82611734686321e-06,1620.49,44.8311637218799,39.6175136982345,59.9047174983549,64.7511295472959,52.9500335881335,-2674015.4,-91245.1,174788.3,116658.3,-13101.2
18/12/2020,-5.41,-3.55,-4.38,-4.30,-5.40,4.16850086020847e-05,1.49733363095967e-05,0.00126064831098881,0.000118858544724268,7.38954734228678e-06,1643.99,38.7599588091397,40.1179759103629,27.0476412271908,59.5268675679288,37.3310895761092,-2681342.7,-138155,175630.4,113227.3,-16386.6
19/12/2020,-4.36,-3.29,-2.86,-3.96,-3.85,0.000708769337285937,0.000472504957628734,0.00234179171682388,0.000639953434017205,0.000569361921344744,1126.90,25.8247900079899,29.8843828386728,27.1742374651562,55.9657872775528,40.155837485238,-2701047.3,-284764.3,170011.6,101103.3,-23088.6
20/12/2020,-4.14,-2.45,-2.67,-3.62,-4.02,0.000416974141861447,0.000662972783398339,0.00155228473809653,0.00375937237912959,0.000271132947192988,1107.53,31.916940948005,24.2832809880269,23.7899167931083,33.551386664137,37.7108851942776,-2703966.6,-381023.9,166593.4,91347.2,-25139.4
21/12/2020,-4.25,-4.17,-1.78,-1.29,-3.58,0.000833201404389369,0.000305608412025907,0.000273174182571949,0.00133463246836429,0.000304890281870804,1533.95,30.9923190335586,29.7230904396977,29.4085950065334,34.7403047328714,32.1313652167642,-2678788,-90564.7,176928.8,106690.4,-18622.6
22/12/2020,-3.22,-5.49,-1.69,-0.51,-3.11,0.00128802854528099,0.000219262888020106,3.35695176316505e-05,0.00435586757981768,3.07479712145917e-05,1270.60,23.4019185988943,34.5857987288018,47.3156549223786,30.7041108979001,42.8028901516285,-2679983.9,-36729.4,176804.6,106750.3,-18748
23/12/2020,-1.89,-5.84,-0.14,-0.53,-0.76,0.00082622065022228,0.000261542087771366,0.0028895335622582,0.000242177318008166,0.000437610667594937,1167.31,21.6273400630296,36.4496121965318,28.5447062134346,40.8998515728045,26.1269306182262,-2684386.9,-10979.8,176374.9,105969.1,-20290.1
24/12/2020,0.58,-3.14,2.35,2.04,0.88,0.000487499526413005,0.00361147998068407,0.00128165936796444,0.0054484463556229,0.000993566259584511,759.28,15.8234032787365,18.9966427895552,27.0247399867814,25.6625298670496,16.1404435195793,-2723281.8,-195628.4,163635.5,94707.2,-32267.9
25/12/2020,0.95,-1.32,1.50,2.73,1.52,0.00011403723450494,0.000505764103254272,0.000197371373193861,0.00416344425173393,1.6913701159441e-05,863.61,16.2717959302148,23.2186785602913,50.2617310077804,38.7065095584188,45.9120491469692,-2733009.2,-473469.4,149795.2,76120,-35926.7
26/12/2020,-0.16,-0.66,2.34,3.72,1.40,0.000380505664040565,0.000190211566784294,0.0014951053312453,0.00503391767387722,0.00120200316535737,756.83,21.2713359101444,25.163203280686,28.4109387997418,21.3515936785478,15.1742085904738,-2730050,-522751.1,145678.4,79125.4,-34585.7
27/12/2020,0.31,-0.37,3.40,2.17,1.88,7.4722129631323e-05,0.000270044078606381,3.17118920328335e-05,0.00243451459822272,4.96323215129667e-05,576.48,20.3294631649011,23.5443452575144,29.4011466538691,24.2434296426116,29.7041335275675,-2727271.3,-497045.2,145624.4,77019.4,-32495
28/12/2020,-0.17,-0.25,2.77,1.50,0.92,0.000621466882803039,0.00037151720228347,0.000104823184535525,0.000287935960244385,6.73396906403095e-05,969.26,19.5944339315715,22.0659366461913,26.8899040858573,30.831691529771,27.8229067530629,-2705018.6,-308657.1,154397.8,86769,-27976.6
29/12/2020,-4.12,-2.75,1.02,0.57,-1.20,0.000230084096462874,0.000130482936849489,0.000287037668630766,0.000460809048505352,4.03188187435534e-05,1144.87,33.7461054178966,35.7094918443791,27.9836019468888,32.7502175816314,33.0115492651996,-2701734.8,-272893.2,156646.2,87877.7,-26558
30/12/2020,-4.58,-5.12,-0.22,-2.32,-1.49,0.000164105218149975,7.37934807506781e-05,3.0711427351275e-05,0.000173422100841061,1.28906533378026e-05,1148.16,33.8298796018877,38.8039004342327,37.9994434738398,52.8798490806931,39.7025590858125,-2698507.4,-228397.5,158352.9,90217.7,-26484.1
31/12/2020,-4.03,-5.12,-2.07,-5.57,-2.40,4.25218062222828e-06,8.66687815311157e-06,6.82746584656486e-06,8.25227158211173e-06,4.18494863913135e-06,1187.06,48.7876264620419,44.2736010056169,63.4724353004613,70.063136132821,56.6702321360454,-2717971.4,-213537.4,161806.8,93125.5,-26043.8
01/01/2021,-3.29,-3.16,-2.96,-4.72,-1.53,9.5697976465854e-07,5.28452415419891e-06,5.73769513338958e-06,7.07405838522531e-06,3.7440466139446e-06,1072.24,47.5833912716696,42.4138615354342,60.4692328997482,67.8953949829071,53.9441527513511,-2709305.4,-338465.1,153864.9,80476.6,-31498.5
02/01/2021,-4.14,-2.81,-3.49,-2.08,-3.19,7.52489637567231e-07,5.61464068049831e-05,6.16477788026963e-06,7.29161101648588e-06,3.70193922451217e-06,1344.17,48.4628776078632,37.7868647439918,62.1626698119813,68.9969689974686,55.3318811102813,-2702699.1,-364593.4,157201.8,84347.2,-30734.8
03/01/2021,-4.44,-1.60,-4.04,-2.46,-5.78,0.00242302431679667,0.00628838922853862,0.000198697338246912,7.23057474283652e-05,9.25496840988427e-05,1068.05,30.1807579721215,20.7353641323146,61.5704111536335,68.96417842979,51.2937352005955,-2700813.8,-431311.6,163201.9,82518.1,-28638.4
04/01/2021,-5.22,-3.92,-1.65,-1.78,-4.35,0.00345995732669723,0.00520513285262479,0.0066853765317548,0.00408100574312943,0.00103479644552778,1292.30,30.8408203171396,29.5617143332401,17.2153298829033,39.5885213796073,29.2465056457137,-2664830.2,-28765.2,180557.5,99512.1,-18971
05/01/2021,-11.16,-8.93,-4.81,-3.55,-8.61,6.12057851985364e-05,0.000222864040789571,0.000691372384178209,0.00492169967363021,3.78995917681937e-05,1386.58,50.137583733717,42.3583518965792,53.5467366591462,30.1651991413438,55.9633363392292,-2655650,48563.2,186447,103752.6,-18063.9
06/01/2021,-11.94,-9.06,-6.59,-7.56,-9.72,5.0344444052981e-06,4.99500442103031e-06,0.000177275607915643,0.000105966518122019,5.98776727557669e-06,1370.72,53.587111163656,45.2065446786926,53.6304257164328,64.8697487245183,59.4553346664032,-2649291.8,19481.3,190848.6,107973.1,-23090
07/01/2021,-10.35,-8.00,-6.78,-8.29,-8.27,4.55600457376652e-05,5.24850433178271e-06,4.76165131204699e-05,1.49246075895252e-05,5.4665089466694e-06,1794.95,51.1371500185598,45.4540918947474,62.3570612494194,69.5409501240113,58.5167561714548,-2646612.6,122498.7,194475.9,109843.8,-17002.9
08/01/2021,-8.76,-5.99,-7.80,-7.98,-8.51,1.72126980404771e-05,2.12082720151383e-05,7.58189897687516e-06,3.08054163382466e-05,5.42894127881152e-05,1954.27,51.7501151825342,39.4459045575389,67.5148862447289,68.0479950011034,57.4881943078452,-2649478.4,141100.8,196989.1,109933.2,-14838.7
09/01/2021,-7.08,-4.94,-7.13,-7.92,-7.34,2.02610153320358e-05,8.13467218687967e-06,5.89224151597569e-06,3.13951813448038e-05,4.62457192909221e-05,1542.21,52.7182489186254,45.5330968255503,67.2268512753829,72.6664452733225,58.2698976226096,-2670706.3,-28753.3,190569.6,102488,-20218.8
10/01/2021,-7.11,-3.82,-7.34,-7.64,-8.22,0.000340126193069507,0.00101750302185879,5.38434768021844e-06,7.71479917304919e-06,3.03353675785018e-06,1281.38,52.7676136608458,34.008490446055,68.608874249816,75.9180861230281,60.5133880803493,-2673970.3,-161942.5,188712.9,93938.8,-21949.2
11/01/2021,-3.20,-0.25,-4.50,-5.90,-6.09,0.00140811184526655,0.00356936206382796,0.000104627556607262,0.000232470892707484,0.000560047645847587,1348.23,28.7335906946108,22.9699139745908,46.0120118245265,73.2098448401354,34.1543228318582,-2651194.4,73171.2,200064,108603.4,-14790.6
12/01/2021,-1.16,-0.45,-2.42,-4.38,-3.49,0.00308273260550878,0.00177659932642412,0.00120253893451613,0.00165872216786873,0.00175562176639731,1445.10,20.2045511612193,27.3908890279819,30.4306751784124,48.0257020205144,28.3988985469184,-2651063.9,95352.9,200732.1,112812.3,-13277.7
13/01/2021,-0.21,1.86,-0.97,-4.89,-2.46,0.0050067483791973,0.0124721164387839,0.0107734839767981,0.002615261780853,0.0137671495534728,1462.80,17.5347937456346,11.4157195407106,28.0081959628879,52.069448393698,17.7349599523184,-2652456.6,60084.3,198853.2,114638.7,-12775.9
14/01/2021,3.51,2.86,3.00,0.06,1.45,0.00117192467420918,0.00804558125495594,0.00504285628051769,0.00430603541080834,0.00269532483675395,1886.43,29.4759342589533,19.8195633210488,35.5755686865296,42.1243245936638,31.0199835236951,-2658278.5,19915.7,191461.7,112025.8,-14324.5
15/01/2021,-1.60,-4.15,2.77,1.19,0.66,0.000827066537374057,0.00146257422585776,0.000555193021048253,0.00375541442936098,0.000659823987673935,2067.55,27.8550507271381,36.575988528796,43.8440126995103,69.6549639822662,17.0933683972034,-2659013.9,21725.9,184447.6,110524.5,-14587.5
16/01/2021,-7.97,-8.71,0.57,2.17,-3.01,0.00253589285842552,0.000942144313914495,0.00143508614946291,0.00216607970063141,0.0010550098899329,1422.01,28.9692120985658,36.6165405980284,20.3628193640252,40.2392245756706,25.0360750881332,-2677831.8,-101046,173931.1,97265.4,-20881.5
17/01/2021,-4.14,-6.13,3.13,2.79,0.55,0.0101254273224953,0.0102653706236379,0.00554418928711709,0.00724786575868507,0.00649929413017706,1385.26,16.8871721179213,28.2370525742771,19.0107180545399,25.002052149689,13.2528769054334,-2683240.2,-210182.5,164485.3,85478.6,-24175.6
18/01/2021,-4.75,-4.97,5.84,4.91,2.13,0.00303401134254062,0.00355952582231924,0.00348233332189506,0.00404007064651272,0.00669373929583976,1753.84,39.4849753956839,41.1763888491519,24.2603446563368,43.7656967426827,12.2401606602686,-2652528.1,120856.5,172104.2,103767.1,-15714.8
19/01/2021,-5.31,-4.11,3.88,6.09,0.60,0.00260901268248703,0.00283233672019657,0.00158242961855454,0.000830543958324458,0.00146908220968328,1718.45,39.5915076649411,36.5428229536007,24.1770269489741,53.60113629224,27.5250510250393,-2646840.8,163937.5,172254.2,106342.6,-14292.5
20/01/2021,-5.80,-5.57,-1.19,3.03,-4.43,0.000690558355710026,0.00116157304189869,0.000507350563307134,0.00377334774414038,0.000248326674375528,1525.88,47.5303126346174,44.4338383823893,40.2950236556838,25.7309362717434,56.9521890168602,-2645064,184480.9,176061,109307.4,-12954.2
21/01/2021,-9.08,-8.18,-4.61,-2.48,-8.64,0.00018655036012163,9.29106168698222e-05,0.000163450858581604,0.00336682841361516,5.86200478244248e-05,1455.57,59.0296780811277,53.7656128427772,55.3739715709209,38.2079330365889,64.7085505076924,-2641209.9,217155.5,181408.2,113547.6,-12337.7
22/01/2021,-11.21,-6.53,-6.22,-5.77,-10.50,0.000669384061089414,0.00163865775399898,7.46500868078886e-05,0.000733914304727672,1.4738742090066e-05,1379.45,66.4897989150532,50.6732017307368,66.6588741649479,62.1718866893593,67.5739797904728,-2640156.6,181614.8,184482,114615.5,-12743
23/01/2021,-6.00,-3.50,-5.81,-6.39,-8.52,0.00305961912537623,0.00412642936023527,0.000178974151068373,0.000219005063184257,0.000682336986053341,1370.82,51.3525840732093,38.5090133609466,69.1643170783306,77.3384420519929,64.7463173193088,-2667836.5,-63206.4,178437.2,103506.1,-19873.1
24/01/2021,-7.03,-5.12,-3.88,-6.27,-7.01,0.000725120623452226,0.000295707878832202,0.000446933390111503,0.00105277549051494,0.000635911087268869,1244.04,69.0485770621246,56.597846252227,59.0320352001041,69.7611547543441,68.0821372320167,-2673198.8,-182406.5,174508.4,91748.2,-22704.5
25/01/2021,-4.96,-4.31,-4.88,-6.55,-6.49,0.000306579349222124,4.69672395271784e-05,0.000129023262094816,0.00104788710215958,0.000835209483934031,1662.42,54.4661989042634,56.433611186614,63.3035635284711,76.7750806393749,65.7095167748489,-2644508.1,126844,190923.5,112669.4,-14185.9
26/01/2021,-7.28,-5.23,-4.80,-5.63,-7.46,9.58023074009407e-05,9.62506235431634e-05,5.57518652266039e-05,0.000282013467524586,8.03988351245158e-05,1553.48,69.084149467601,61.1002841829106,79.8345971093305,74.7821162923927,72.8858997756194,-2640675.6,176488.6,193379.5,114790.7,-13311.6
27/01/2021,-9.96,-7.59,-5.07,-5.69,-8.53,0.000438384473794697,0.000863800694363946,0.00657605375336693,0.00727191050492757,6.94903209535902e-05,1551.70,68.8906759966603,62.0675583702182,50.0752150729642,67.397220073155,65.4208399425309,-2635397,214459.7,197322.4,115463.9,-12783.2
28/01/2021,-12.88,-8.24,-9.87,-6.42,-14.94,0.000906347283634035,0.00188787602111241,0.00181563911518344,0.00725804186254718,0.00010203582418922,1443.31,67.9831541471023,54.7070580287852,75.4057146877718,55.5001848211517,80.4356667313332,-2630077,233907.3,202981.1,116052.4,-12135.4
29/01/2021,-10.88,-8.83,-10.71,-11.80,-13.59,0.000772822142572348,0.000822365023072919,5.93915144754692e-05,0.00248866099185432,0.000146216449470752,1352.03,66.578250162165,67.0574294057692,88.2114026356107,73.4572633016984,78.6262630402506,-2633150.8,237313.8,205911.8,117399.6,-13032.2
30/01/2021,-13.74,-12.13,-11.53,-13.68,-13.44,0.000705551906957685,0.000290924414775601,0.000113402106412449,0.00183992791085546,0.000441306545563314,1201.28,69.1919558185061,71.5375654587244,88.3691503394521,89.3194488044708,70.3477552295153,-2651480.9,62400.7,200347.3,107605.4,-19213.3
31/01/2021,-15.12,-12.02,-11.83,-15.54,-14.40,0.000267486771586167,0.000299509065378925,0.00019232367745514,0.000436081463695945,0.000829640273927259,1185.36,76.3933682456043,70.0292321036196,88.2363582851036,101.421507239102,79.4908950379832,-2653091.4,-32824.1,199251.4,96105,-22274.4
01/02/2021,-13.47,-11.98,-11.50,-14.24,-11.85,0.000480846807977274,5.91445147452983e-05,0.00112110707946557,0.00118155315454565,0.00170731884070566,1487.26,75.8612952943271,78.1094269943375,74.8051918641473,82.7916849635399,75.4697190564654,-2621689,309250.4,216551,115236,-14242.6
02/02/2021,-11.75,-11.04,-10.96,-14.71,-11.74,0.000292797065918809,0.00110903273864521,3.60067504812241e-05,0.000334288531954815,6.55297049662269e-05,1451.21,74.8572456223345,77.0432716931611,95.1189416621312,93.8210829391075,88.8581323851141,-2619897.5,369363.6,219746.4,117887.2,-13042.4
